year,state,Auto,Bus,Truck,Motorcycle
1920,Alabama,61941,0,12696,1035
1920,Alaska,0,0,0,0
1920,Arizona,30301,0,4300,542
1920,Arkansas,55082,0,4000,0
1920,California,490323,0,93300,20564
1920,Colorado,113755,0,15500,3420
1920,Connecticut,95123,0,24011,4365
1920,Delaware,14600,0,3700,674
1920,District of Columbia,29131,0,5030,2648
1920,Florida,63466,0,10448,1275
1920,Georgia,134000,0,12000,1382
1920,Hawaii,0,0,0,0
1920,Idaho,46611,0,4250,764
1920,Illinois,504250,0,64674,10369
1920,Indiana,300226,0,32841,8823
1920,Iowa,407578,0,29800,4000
1920,Kansas,273159,0,21000,3605
1920,Kentucky,99437,0,13246,1543
1920,Louisiana,66000,0,7000,512
1920,Maine,55395,0,7512,1566
1920,Maryland,84747,0,18094,5222
1920,Massachusetts,223112,0,51386,15143
1920,Michigan,366946,0,45771,8011
1920,Minnesota,301166,0,23000,7546
1920,Mississippi,63721,0,4765,194
1920,Missouri,266748,0,30260,3954
1920,Montana,54828,0,5822,675
1920,Nebraska,200000,0,19000,2100
1920,Nevada,9664,0,800,125
1920,New Hampshire,30240,0,4440,2542
1920,New Jersey,177337,0,50400,11041
1920,New Mexico,14670,0,3050,219
1920,New York,550804,0,125401,30092
1920,North Carolina,127405,0,13455,1418
1920,North Dakota,88540,0,2300,898
1920,Ohio,538090,0,83300,23300
1920,Oklahoma,204300,0,8580,1360
1920,Oregon,103790,0,11600,3434
1920,Pennsylvania,468302,0,101862,23981
1920,Rhode Island,40914,0,9563,2260
1920,South Carolina,87343,0,6500,908
1920,South Dakota,112589,0,7806,777
1920,Tennessee,90214,0,11638,1151
1920,Texas,405993,0,21700,4290
1920,Utah,37060,0,5556,1114
1920,Vermont,28709,0,2916,946
1920,Virginia,101800,0,13670,2233
1920,Washington,144131,0,29789,4915
1920,West Virginia,69862,0,10802,1659
1920,Wisconsin,277093,0,16205,8002
1920,Wyoming,21026,0,2900,327
1921,Alabama,73256,0,9110,810
1921,Alaska,0,0,0,0
1921,Arizona,31069,0,4542,440
1921,Arkansas,61908,0,5500,174
1921,California,592937,0,110600,17729
1921,Colorado,128239,0,17500,2868
1921,Connecticut,110029,0,24923,5282
1921,Delaware,17213,0,4200,541
1921,District of Columbia,34150,0,5177,1101
1921,Florida,83111,0,14846,1296
1921,Georgia,118476,0,13500,1232
1921,Hawaii,0,0,0,0
1921,Idaho,46935,0,4359,744
1921,Illinois,583441,0,80031,8898
1921,Indiana,357025,0,43317,7524
1921,Iowa,430678,0,31396,3897
1921,Kansas,267891,0,21648,2271
1921,Kentucky,110602,0,15025,0
1921,Louisiana,67311,0,10574,479
1921,Maine,67755,0,10059,1525
1921,Maryland,115352,0,20897,5271
1921,Massachusetts,305471,0,55261,12048
1921,Michigan,426984,0,50053,6195
1921,Minnesota,299100,0,24375,3150
1921,Mississippi,60439,0,4600,0
1921,Missouri,311236,0,35600,3609
1921,Montana,53070,0,5715,472
1921,Nebraska,219781,0,18923,1866
1921,Nevada,10000,0,821,131
1921,New Hampshire,39080,0,5045,2358
1921,New Jersey,213421,0,59700,9724
1921,New Mexico,18959,0,3600,152
1921,New York,663478,0,148553,26998
1921,North Carolina,134884,0,13743,1274
1921,North Dakota,90221,0,2423,811
1921,Ohio,622044,0,98590,17203
1921,Oklahoma,212200,0,9100,1013
1921,Oregon,102998,0,15200,3164
1921,Pennsylvania,573020,0,120689,21111
1921,Rhode Island,44915,0,9693,1751
1921,South Carolina,83097,0,6856,0
1921,South Dakota,110997,0,8277,0
1921,Tennessee,102795,0,14230,1043
1921,Texas,440690,0,27200,3905
1921,Utah,40562,0,6923,909
1921,Vermont,33778,0,3487,965
1921,Virginia,122000,0,17200,2100
1921,Washington,157620,0,27739,3913
1921,West Virginia,77397,0,16543,1539
1921,Wisconsin,320577,0,21264,6423
1921,Wyoming,23966,0,2901,322
1922,Alabama,80183,0,9869,638
1922,Alaska,0,0,0,0
1922,Arizona,32134,0,5900,424
1922,Arkansas,76696,0,7900,238
1922,California,748787,0,141800,16301
1922,Colorado,142828,0,19500,2770
1922,Connecticut,127055,0,25929,4386
1922,Delaware,19860,0,4700,427
1922,District of Columbia,46069,0,6723,2357
1922,Florida,96942,0,19228,1456
1922,Georgia,126498,0,16925,1136
1922,Hawaii,0,0,0,0
1922,Idaho,49393,0,4481,703
1922,Illinois,682250,0,99876,8156
1922,Indiana,413410,0,56529,6598
1922,Iowa,469871,0,32019,3570
1922,Kansas,303725,0,23469,2315
1922,Kentucky,136627,0,17394,1042
1922,Louisiana,87003,0,15281,509
1922,Maine,78697,0,14227,1321
1922,Maryland,142248,0,23399,4981
1922,Massachusetts,325307,0,59924,10047
1922,Michigan,518558,0,60422,5160
1922,Minnesota,341322,0,39235,3240
1922,Mississippi,71000,0,6571,100
1922,Missouri,353375,0,39594,2792
1922,Montana,55682,0,6968,397
1922,Nebraska,233658,0,22996,1856
1922,Nevada,10997,0,1800,112
1922,New Hampshire,42270,0,6276,1883
1922,New Jersey,267777,0,74696,9284
1922,New Mexico,17900,0,4500,163
1922,New York,816435,0,185858,25175
1922,North Carolina,163600,0,18950,1190
1922,North Dakota,96080,0,2972,766
1922,Ohio,740884,0,117832,15339
1922,Oklahoma,236659,0,13000,952
1922,Oregon,116729,0,17500,3206
1922,Pennsylvania,683287,0,151050,19316
1922,Rhode Island,53307,0,12776,1434
1922,South Carolina,88121,0,7231,557
1922,South Dakota,116144,0,9097,659
1922,Tennessee,119319,0,16397,1680
1922,Texas,489938,0,36300,3401
1922,Utah,41942,0,7222,742
1922,Vermont,41241,0,2640,856
1922,Virginia,145000,0,23000,1850
1922,Washington,178775,0,31941,3846
1922,West Virginia,94940,0,18000,1361
1922,Wisconsin,356143,0,26399,5718
1922,Wyoming,27410,0,3227,304
1923,Alabama,112797,0,13845,599
1923,Alaska,0,0,0,0
1923,Arizona,43146,0,6565,392
1923,Arkansas,102000,0,11300,300
1923,California,944783,0,155500,14694
1923,Colorado,166256,0,22700,2473
1923,Connecticut,152608,0,29157,4450
1923,Delaware,24709,0,5268,467
1923,District of Columbia,67624,0,7187,1772
1923,Florida,128704,0,23531,975
1923,Georgia,151420,0,22469,1011
1923,Hawaii,0,0,0,0
1923,Idaho,57200,0,5179,655
1923,Illinois,847005,0,122521,7611
1923,Indiana,510114,0,73228,6042
1923,Iowa,536215,0,36905,3044
1923,Kansas,349038,0,26556,1950
1923,Kentucky,177834,0,20543,844
1923,Louisiana,116003,0,20619,400
1923,Maine,92995,0,15978,1400
1923,Maryland,145942,0,24374,4846
1923,Massachusetts,407645,0,67305,11033
1923,Michigan,659412,0,72318,4165
1923,Minnesota,399404,0,48783,3220
1923,Mississippi,93846,0,10440,114
1923,Missouri,430340,0,46258,2570
1923,Montana,65449,0,8379,374
1923,Nebraska,259382,0,26671,1608
1923,Nevada,13699,0,2000,112
1923,New Hampshire,52863,0,7412,1987
1923,New Jersey,341853,0,89349,8811
1923,New Mexico,26732,0,5300,215
1923,New York,1001974,0,205985,22153
1923,North Carolina,226288,0,21324,1300
1923,North Dakota,105979,0,3287,645
1923,Ohio,927200,0,141900,15000
1923,Oklahoma,288424,0,18576,823
1923,Oregon,145494,0,20500,3140
1923,Pennsylvania,880711,0,167461,19220
1923,Rhode Island,62382,0,13930,1575
1923,South Carolina,116193,0,11598,547
1923,South Dakota,121164,0,10536,471
1923,Tennessee,154181,0,19184,751
1923,Texas,640433,0,47800,3346
1923,Utah,51625,0,7900,766
1923,Vermont,49420,0,3356,839
1923,Virginia,188173,0,30919,1813
1923,Washington,221164,0,37100,3560
1923,West Virginia,137184,0,21000,1353
1923,Wisconsin,422718,0,34553,5645
1923,Wyoming,35294,0,4537,291
1924,Alabama,138574,0,18688,549
1924,Alaska,0,0,0,0
1924,Arizona,50233,0,7595,372
1924,Arkansas,125368,0,16615,295
1924,California,1145256,0,180000,12325
1924,Colorado,187647,0,25600,2226
1924,Connecticut,183562,0,33785,4211
1924,Delaware,29075,0,6061,325
1924,District of Columbia,78846,0,9916,1889
1924,Florida,160936,0,34192,733
1924,Georgia,181413,0,26275,750
1924,Hawaii,0,0,0,0
1924,Idaho,61600,0,7627,619
1924,Illinois,978428,0,140808,6873
1924,Indiana,566736,0,84969,4822
1924,Iowa,576704,0,41674,2597
1924,Kansas,370951,0,39940,1632
1924,Kentucky,206529,0,23275,724
1924,Louisiana,150900,0,27100,510
1924,Maine,108177,0,19421,1288
1924,Maryland,173215,0,25250,3462
1924,Massachusetts,488489,0,83626,10778
1924,Michigan,784778,0,83809,3644
1924,Minnesota,445437,0,58000,3080
1924,Mississippi,122117,0,12563,96
1924,Missouri,489356,0,51144,2139
1924,Montana,69824,0,9871,293
1924,Nebraska,277449,0,31266,1342
1924,Nevada,16236,0,1883,111
1924,New Hampshire,64170,0,7759,1750
1924,New Jersey,404929,0,99541,8053
1924,New Mexico,35380,0,6300,228
1924,New York,1181127,0,236012,19837
1924,North Carolina,276148,0,27480,1029
1924,North Dakota,112664,0,4682,509
1924,Ohio,1076800,0,164800,15000
1924,Oklahoma,342856,0,27047,733
1924,Oregon,169629,0,23000,2764
1924,Pennsylvania,1050465,0,178380,17540
1924,Rhode Island,78235,0,17247,1428
1924,South Carolina,147143,0,15172,477
1924,South Dakota,131190,0,11206,305
1924,Tennessee,183891,0,20789,682
1924,Texas,739439,0,62875,2634
1924,Utah,60362,0,8921,731
1924,Vermont,57072,0,4107,779
1924,Virginia,220302,0,41643,3000
1924,Washington,253888,0,41555,3164
1924,West Virginia,168563,0,22522,1407
1924,Wisconsin,475182,0,50039,3938
1924,Wyoming,38831,0,4808,252
1925,Alabama,171472,726,23630,524
1925,Alaska,0,0,0,0
1925,Arizona,59864,278,8876,359
1925,Arkansas,159516,175,24521,293
1925,California,1236880,0,222191,11760
1925,Colorado,205565,0,35530,1862
1925,Connecticut,213549,545,37936,4034
1925,Delaware,32657,0,7836,375
1925,District of Columbia,90456,0,14531,1312
1925,Florida,237991,0,50039,1200
1925,Georgia,218271,0,32278,994
1925,Hawaii,0,0,0,0
1925,Idaho,74289,0,8402,518
1925,Illinois,1103026,0,164412,6603
1925,Indiana,628543,3381,99579,4525
1925,Iowa,614318,0,47442,2393
1925,Kansas,410701,0,48597,1434
1925,Kentucky,235459,500,26975,703
1925,Louisiana,176782,0,31997,520
1925,Maine,116344,169,24952,1381
1925,Maryland,201048,460,36005,4619
1925,Massachusetts,555328,0,84124,9801
1925,Michigan,886710,0,106139,3387
1925,Minnesota,524920,417,45908,2944
1925,Mississippi,159425,0,18751,100
1925,Missouri,543965,0,61925,1989
1925,Montana,82556,0,13400,252
1925,Nebraska,302028,0,37733,1207
1925,Nevada,18245,0,3372,133
1925,New Hampshire,72576,0,9251,1701
1925,New Jersey,469156,2400,114394,8501
1925,New Mexico,42450,89,7213,212
1925,New York,1346965,3966,287421,19834
1925,North Carolina,312595,0,31660,863
1925,North Dakota,133835,0,11280,443
1925,Ohio,1181494,0,172207,12650
1925,Oklahoma,393803,0,32928,817
1925,Oregon,190510,0,27050,2547
1925,Pennsylvania,1152268,819,187102,16122
1925,Rhode Island,84308,262,17717,1407
1925,South Carolina,152943,826,16107,224
1925,South Dakota,154437,0,14465,345
1925,Tennessee,221707,720,24084,677
1925,Texas,892167,794,94371,2779
1925,Utah,63167,0,10982,719
1925,Vermont,64627,0,5149,718
1925,Virginia,247913,400,38265,1715
1925,Washington,281973,581,49344,3020
1925,West Virginia,190583,300,28099,1432
1925,Wisconsin,528917,0,68076,3523
1925,Wyoming,42699,0,5488,220
1926,Alabama,198109,759,28477,401
1926,Alaska,0,0,0,0
1926,Arizona,65304,202,9172,337
1926,Arkansas,179524,150,30476,279
1926,California,1396108,0,225313,10778
1926,Colorado,212825,0,36944,1480
1926,Connecticut,222644,585,44458,3108
1926,Delaware,36372,0,8894,342
1926,District of Columbia,98212,306,15072,1521
1926,Florida,378185,0,71731,1570
1926,Georgia,242691,0,37378,841
1926,Hawaii,0,0,0,0
1926,Idaho,86750,0,9296,509
1926,Illinois,1197127,0,178363,6156
1926,Indiana,665651,4396,108025,3738
1926,Iowa,649178,0,52653,2013
1926,Kansas,442134,0,51561,1380
1926,Kentucky,252737,429,30025,712
1926,Louisiana,204930,0,36695,500
1926,Maine,124339,150,28160,1195
1926,Maryland,217611,675,37653,4039
1926,Massachusetts,592461,1369,90770,9215
1926,Michigan,971662,0,153561,3438
1926,Minnesota,559286,379,72487,2551
1926,Mississippi,184476,0,21840,92
1926,Missouri,588408,0,67992,2010
1926,Montana,89278,0,16074,203
1926,Nebraska,338347,0,29617,1268
1926,Nevada,19470,0,4990,82
1926,New Hampshire,78505,0,10866,1444
1926,New Jersey,530408,4039,123133,7235
1926,New Mexico,47809,80,7880,205
1926,New York,1508445,4150,316048,18303
1926,North Carolina,353622,0,36096,870
1926,North Dakota,145620,0,12364,305
1926,Ohio,1298138,0,192323,12408
1926,Oklahoma,450809,0,51873,719
1926,Oregon,206668,0,29903,2215
1926,Pennsylvania,1268173,1368,197155,14609
1926,Rhode Island,91723,365,19332,1353
1926,South Carolina,163190,888,18872,270
1926,South Dakota,154140,0,15016,249
1926,Tennessee,254263,914,26751,751
1926,Texas,946476,920,111125,2679
1926,Utah,73052,0,13036,576
1926,Vermont,68506,93,5718,606
1926,Virginia,274707,475,51466,2596
1926,Washington,311021,645,55689,2893
1926,West Virginia,201956,430,27146,1273
1926,Wisconsin,582401,553,82530,3183
1926,Wyoming,44516,0,5864,179
1927,Alabama,211091,824,32519,420
1927,Alaska,0,0,0,0
1927,Arizona,72051,479,9736,271
1927,Arkansas,174595,149,32708,324
1927,California,1491301,0,224330,9905
1927,Colorado,229910,0,39875,1362
1927,Connecticut,238711,629,44272,3364
1927,Delaware,38177,0,9446,313
1927,District of Columbia,98360,581,15013,1363
1927,Florida,334033,0,63460,1449
1927,Georgia,263404,0,39946,909
1927,Hawaii,0,0,0,0
1927,Idaho,91738,0,10994,440
1927,Illinois,1255750,0,188834,6135
1927,Indiana,697897,4302,115828,3501
1927,Iowa,650292,0,56939,1787
1927,Kansas,448083,0,56462,1218
1927,Kentucky,256000,522,31097,752
1927,Louisiana,217050,0,40367,510
1927,Maine,133151,138,31647,1311
1927,Maryland,239366,695,38763,2415
1927,Massachusetts,607110,1404,88905,7245
1927,Michigan,1000759,0,160683,3585
1927,Minnesota,565614,384,82820,2295
1927,Mississippi,196622,0,22708,83
1927,Missouri,610881,0,73543,1838
1927,Montana,95219,0,19104,165
1927,Nebraska,342748,0,32480,1109
1927,Nevada,20591,0,5664,99
1927,New Hampshire,83497,0,12854,1387
1927,New Jersey,584980,4731,129882,7770
1927,New Mexico,51323,83,8799,170
1927,New York,1624974,4204,323378,17609
1927,North Carolina,391861,137,44481,1194
1927,North Dakota,144921,0,16086,277
1927,Ohio,1377889,0,204439,7749
1927,Oklahoma,438703,0,67467,1200
1927,Oregon,212965,925,32138,2030
1927,Pennsylvania,1357993,1638,206896,14267
1927,Rhode Island,98830,361,19613,1337
1927,South Carolina,179177,978,21502,325
1927,South Dakota,153404,0,17368,229
1927,Tennessee,269113,1095,27541,904
1927,Texas,997984,973,121641,3081
1927,Utah,80921,0,13862,531
1927,Vermont,73280,114,6434,601
1927,Virginia,289600,560,51668,2278
1927,Washington,327467,616,61100,2645
1927,West Virginia,217932,587,29251,1431
1927,Wisconsin,610296,550,91147,3042
1927,Wyoming,45719,0,6788,134
1928,Alabama,235137,1250,35179,611
1928,Alaska,0,0,0,0
1928,Arizona,85941,541,9356,281
1928,Arkansas,181322,203,34448,369
1928,California,1598520,0,229172,9598
1928,Colorado,243109,0,43164,1234
1928,Connecticut,261355,666,50149,2665
1928,Delaware,41346,0,10420,345
1928,District of Columbia,112737,600,15664,1292
1928,Florida,297516,0,58150,1360
1928,Georgia,278673,0,42981,1078
1928,Hawaii,0,0,0,0
1928,Idaho,97389,0,12205,424
1928,Illinois,1315389,0,195076,5826
1928,Indiana,707180,6019,115678,3124
1928,Iowa,673532,0,63398,1728
1928,Kansas,472718,0,63843,1259
1928,Kentucky,272559,754,33144,808
1928,Louisiana,224621,0,42329,625
1928,Maine,139726,130,34272,1294
1928,Maryland,248729,621,38678,2232
1928,Massachusetts,640149,1711,92096,6856
1928,Michigan,1086727,0,169839,3686
1928,Minnesota,584829,359,91512,2083
1928,Mississippi,215165,0,32506,69
1928,Missouri,637307,0,77782,1824
1928,Montana,104747,0,23017,185
1928,Nebraska,358471,167,34290,1026
1928,Nevada,21924,0,5982,94
1928,New Hampshire,87447,0,16164,1330
1928,New Jersey,628072,4916,132699,7479
1928,New Mexico,56887,95,9820,250
1928,New York,1761266,4497,335005,15802
1928,North Carolina,420642,180,50315,1244
1928,North Dakota,151881,0,22005,236
1928,Ohio,1454591,0,207490,9472
1928,Oklahoma,466528,0,66605,1124
1928,Oregon,217657,969,31170,2046
1928,Pennsylvania,1424128,2009,227791,13807
1928,Rhode Island,106118,376,20027,1166
1928,South Carolina,193829,1062,24151,432
1928,South Dakota,171334,0,21226,230
1928,Tennessee,294376,1164,30195,1059
1928,Texas,1061420,1176,161290,3481
1928,Utah,84426,0,15009,520
1928,Vermont,78668,111,7792,521
1928,Virginia,307908,629,56489,2271
1928,Washington,345935,556,61417,2737
1928,West Virginia,216043,674,37042,1479
1928,Wisconsin,647306,547,98400,2866
1928,Wyoming,48960,0,7977,128
1929,Alabama,247814,1315,38689,704
1929,Alaska,0,0,0,0
1929,Arizona,98661,175,11901,439
1929,Arkansas,193349,300,40627,431
1929,California,1764218,0,227384,10180
1929,Colorado,260054,0,45592,1142
1929,Connecticut,278702,343,51642,2584
1929,Delaware,44909,0,10731,308
1929,District of Columbia,135845,500,17733,1192
1929,Florida,289532,0,59316,1308
1929,Georgia,311255,0,50821,1138
1929,Hawaii,0,0,0,0
1929,Idaho,104634,150,14611,370
1929,Illinois,1412506,0,209869,6055
1929,Indiana,741827,6462,123284,2983
1929,Iowa,716062,0,72171,1726
1929,Kansas,508331,0,75675,1238
1929,Kentucky,298800,586,35750,727
1929,Louisiana,235998,0,48108,600
1929,Maine,148269,120,37772,1340
1929,Maryland,281240,600,40560,1986
1929,Massachusetts,718256,1988,101832,5568
1929,Michigan,1221683,0,182436,3985
1929,Minnesota,631105,361,101803,1900
1929,Mississippi,217854,0,33913,204
1929,Missouri,672290,0,88039,1898
1929,Montana,115771,0,26295,234
1929,Nebraska,376117,221,43272,972
1929,Nevada,25501,0,6980,95
1929,New Hampshire,95010,0,14365,1263
1929,New Jersey,697164,5361,137867,7464
1929,New Mexico,67253,72,12221,207
1929,New York,1923736,4536,355301,14840
1929,North Carolina,432616,193,58447,1298
1929,North Dakota,162217,0,26281,230
1929,Ohio,1563766,0,215757,9180
1929,Oklahoma,511537,0,63175,1196
1929,Oregon,236668,1037,33226,1796
1929,Pennsylvania,1519387,2522,225499,13375
1929,Rhode Island,113798,616,20589,1024
1929,South Carolina,205237,1133,27445,451
1929,South Dakota,181794,0,23682,207
1929,Tennessee,331282,1183,34691,1203
1929,Texas,1166765,1264,191170,4016
1929,Utah,95905,0,17818,525
1929,Vermont,84433,150,8863,487
1929,Virginia,329587,741,61795,2284
1929,Washington,380773,826,66207,2583
1929,West Virginia,229048,704,41653,1517
1929,Wisconsin,690232,540,107826,2851
1929,Wyoming,52106,0,9245,92
